"state","county","community","communityname","population","householdsize","racepctblack","racePctWhite","racePctAsian","racePctHisp","agePct12t21","agePct12t29","agePct16t24","agePct65up","numbUrban","pctUrban","medIncome","pctWWage","pctWFarmSelf","pctWInvInc","pctWSocSec","pctWPubAsst","pctWRetire","medFamInc","perCapInc","whitePerCap","blackPerCap","indianPerCap","AsianPerCap","OtherPerCap","HispPerCap","NumUnderPov","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctEmplManu","PctEmplProfServ","PctOccupManu","PctOccupMgmtProf","MalePctDivorce","MalePctNevMarr","FemalePctDiv","TotalPctDiv","PersPerFam","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctWorkMomYoungKids","PctWorkMom","NumIlleg","PctIlleg","NumImmig","PctImmigRecent","PctImmigRec5","PctImmigRec8","PctImmigRec10","PctRecentImmig","PctRecImmig5","PctRecImmig8","PctRecImmig10","PctSpeakEnglOnly","PctNotSpeakEnglWell","PctLargHouseFam","PctLargHouseOccup","PersPerOccupHous","PersPerOwnOccHous","PersPerRentOccHous","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","HousVacant","PctHousOccup","PctHousOwnOcc","PctVacantBoarded","PctVacMore6Mos","MedYrHousBuilt","PctHousNoPhone","PctWOFullPlumb","OwnOccLowQuart","OwnOccMedVal","OwnOccHiQuart","RentLowQ","RentMedian","RentHighQ","MedRent","MedRentPctHousInc","MedOwnCostPctInc","MedOwnCostPctIncNoMtg","NumInShelters","NumStreet","PctForeignBorn","PctBornSameState","PctSameHouse85","PctSameCity85","PctSameState85","LemasSwornFT","LemasSwFTPerPop","LemasSwFTFieldOps","LemasSwFTFieldPerPop","LemasTotalReq","LemasTotReqPerPop","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
22,"?","?","Pinevillecity",0,0.45,0.41,0.65,0.09,0.02,0.56,0.6,0.46,0.45,0.02,1,0.14,0.48,0.16,0.35,0.49,0.42,0.56,0.16,0.16,0.2,0.15,0.19,0.04,"0.36",0.17,0.02,0.55,0.43,0.48,0.3,0.51,0.34,0.15,0.79,0.29,0.45,0.57,0.41,0.69,0.67,0.49,0.5,0.49,0.64,0.55,0.58,0.47,0.01,0.24,0,0.07,0.78,0.93,0.91,0.01,0.11,0.12,0.11,0.89,0.06,0.25,0.22,0.4,0.41,0.41,0.43,0.18,0.6,0,0.03,0.57,0.44,0.35,0.58,0.56,0.45,0.07,0.06,0.08,0.09,0.12,0.15,0.14,0.17,0.34,0.2,0.6,0,0,0.06,0.78,0.5,0.66,0.8,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.15,0.06,"?","?","?","?",0,"?",0.05
6,"?","?","Visaliacity",0.11,0.57,0.03,0.62,0.39,0.47,0.45,0.48,0.3,0.34,0.12,1,0.29,0.49,0.58,0.41,0.42,0.68,0.37,0.28,0.27,0.32,0.2,0.21,0.16,"0.21",0.23,0.12,0.46,0.42,0.42,0.31,0.43,0.44,0.23,0.54,0.31,0.45,0.49,0.36,0.61,0.58,0.62,0.6,0.6,0.61,0.52,0.25,0.3,0.05,0.3,0.06,0.47,0.5,0.54,0.65,0.37,0.35,0.34,0.37,0.59,0.41,0.44,0.42,0.59,0.55,0.64,0.49,0.41,0.48,0.5,0.05,0.87,0.52,0.23,0.2,0.73,0.17,0.13,0.2,0.19,0.2,0.32,0.32,0.36,0.33,0.76,0.52,0.28,0.04,0.02,0.33,0.61,0.33,0.61,0.76,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.07,0.27,0.04,"?","?","?","?",0,"?",0.32
6,"?","?","Lafayettecity",0.02,0.42,0.01,0.89,0.36,0.06,0.33,0.3,0.18,0.45,0.04,1,0.88,0.58,0.2,0.83,0.38,0.1,0.52,0.95,1,1,0.43,0.6,0.57,"0.44",0.65,0.01,0.1,0.04,0.04,0.97,0.07,0.61,0.14,0.66,0.09,0.93,0.33,0.33,0.4,0.38,0.37,0.84,0.88,0.9,0.71,0.41,0.38,0,0.07,0.01,0.25,0.24,0.29,0.29,0.17,0.14,0.15,0.14,0.83,0.05,0.09,0.1,0.45,0.51,0.22,0.79,0.05,0.23,0.5,0.01,0.9,0.73,0.08,0.35,0.42,0.02,0.13,1,1,1,0.72,0.72,0.92,0.71,0.56,0.63,0.1,0,0,0.28,0.52,0.68,0.64,0.76,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.13,0.71,"?","?","?","?",0,"?",0.03
21,"?","?","Erlangercity",0.01,0.47,0.02,0.98,0.02,0.01,0.39,0.55,0.33,0.27,0.03,1,0.36,0.76,0.13,0.51,0.36,0.17,0.34,0.35,0.28,0.27,0.35,0.55,0.17,"0.19",0.77,0.01,0.13,0.18,0.29,0.25,0.12,0.77,0.39,0.22,0.45,0.31,0.46,0.31,0.5,0.5,0.52,0.7,0.72,0.84,0.62,0.65,0.7,0,0.09,0,0.49,0.43,0.45,0.38,0.04,0.03,0.03,0.02,0.97,0.03,0.21,0.21,0.52,0.59,0.38,0.66,0.08,0.43,0.5,0.01,0.9,0.62,0.08,0.22,0.6,0.1,0.19,0.14,0.11,0.09,0.31,0.29,0.28,0.25,0.19,0.1,0.26,0,0,0.03,0.66,0.59,0.61,0.66,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.16,0.17,"?","?","?","?",0,"?",0.24
36,"1","16749","Cohoescity",0.01,0.29,0.01,0.99,0.01,0.01,0.37,0.47,0.31,0.62,0.03,1,0.21,0.35,0.03,0.44,0.65,0.4,0.73,0.26,0.25,0.24,0.3,0.08,0.1,"0.49",0.38,0.02,0.34,0.53,0.59,0.14,0.45,0.39,0.39,0.34,0.45,0.3,0.53,0.5,0.49,0.53,0.43,0.39,0.45,0.33,0.39,0.4,0.54,0.01,0.34,0.01,0.21,0.17,0.16,0.17,0.07,0.05,0.04,0.04,0.83,0.09,0.19,0.15,0.31,0.38,0.29,0.33,0.05,0.46,0.5,0.03,0.74,0.32,0.36,0.56,0,0.3,0.11,0.21,0.19,0.18,0.14,0.21,0.23,0.23,0.44,0.39,0.54,0,0,0.13,0.92,0.6,0.73,0.87,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.38,0.25,"?","?","?","?",0,"?",0.28
6,"81","93170","SouthSanFranciscodivision",0.43,0.53,0.09,0.41,1,0.36,0.34,0.46,0.29,0.37,0.44,1,0.52,0.65,0.19,0.55,0.39,0.27,0.5,0.51,0.43,0.48,0.4,0.26,0.34,"0.36",0.44,0.15,0.14,0.25,0.3,0.38,0.24,0.62,0.19,0.3,0.31,0.38,0.46,0.5,0.5,0.5,0.62,0.66,0.64,0.76,0.65,0.71,0.72,0.11,0.2,0.58,0.33,0.38,0.47,0.52,0.71,0.72,0.81,0.82,0.31,0.4,0.51,0.45,0.56,0.59,0.51,0.53,0.53,0.57,0,0.19,0.88,0.52,0.1,0.22,0.42,0.05,0.24,0.79,0.79,0.8,0.74,0.7,0.85,0.69,0.55,0.69,0.19,0.13,0.28,0.92,0.46,0.58,0.55,0.71,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.17,0.39,0.64,"?","?","?","?",0,"?",0.16
48,"?","?","DelRiocity",0.03,0.74,0.03,0.47,0.02,1,0.6,0.58,0.4,0.32,0,0,0.1,0.47,0.65,0.22,0.4,0.83,0.39,0.08,0.08,0.12,0.2,0.1,0.13,"0.14",0.2,0.11,1,1,0.84,0.16,0.97,0.24,0.14,0.39,0.35,0.29,0.31,0.39,0.39,0.37,0.9,0.67,0.57,0.64,0.71,0.15,0,0.02,0.29,0.04,0.14,0.18,0.22,0.31,0.21,0.24,0.26,0.34,0,0.99,0.8,0.8,0.81,0.81,0.78,0.52,0.8,0.54,0.5,0.06,0.52,0.53,0.45,0.62,0.6,0.71,0.87,0.04,0.05,0.06,0.07,0.15,0.19,0.16,0.57,0.39,0.37,0,0,0.63,0.64,0.66,0.71,0.75,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.17,0.03,"?","?","?","?",0,"?",0.12
54,"?","?","Bluefieldcity",0,0.33,0.44,0.65,0.02,0,0.37,0.33,0.22,0.75,0,0,0.16,0.13,0.08,0.39,0.87,0.42,0.72,0.22,0.27,0.32,0.16,0.52,1,"0",0.29,0.02,0.53,0.42,0.51,0.27,0.34,0.18,0.15,0.52,0.32,0.49,0.48,0.3,0.42,0.47,0.41,0.54,0.48,0.46,0.59,0.33,0.29,0.01,0.24,0,0,0,0.1,0.14,0,0,0.01,0.01,0.97,0.01,0.2,0.18,0.34,0.33,0.36,0.64,0.08,0.42,0.5,0.04,0.46,0.65,0.17,0.85,0.13,0.48,0.33,0.04,0.05,0.07,0.07,0.11,0.13,0.11,0.76,0.18,0.22,0.01,0,0.04,0.72,0.83,0.83,0.75,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.13,0.07,"?","?","?","?",0,"?",0.13
6,"?","?","Mantecacity",0.05,0.64,0.03,0.84,0.21,0.33,0.45,0.5,0.3,0.24,0,0,0.39,0.6,0.27,0.3,0.37,0.6,0.45,0.36,0.26,0.25,0.31,0.21,0.26,"0.35",0.35,0.04,0.25,0.32,0.43,0.14,0.44,0.51,0.43,0.26,0.56,0.26,0.59,0.34,0.6,0.61,0.65,0.64,0.65,0.66,0.63,0.3,0.33,0.02,0.27,0.02,0.25,0.33,0.39,0.41,0.12,0.14,0.15,0.15,0.77,0.16,0.41,0.41,0.69,0.68,0.7,0.48,0.34,0.44,0.5,0.03,0.87,0.5,0.11,0.27,0.77,0.23,0.28,0.35,0.34,0.32,0.46,0.43,0.49,0.43,0.44,0.71,0.28,0,0,0.21,0.63,0.32,0.44,0.76,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.39,0,"?","?","?","?",0,"?",0.25
28,"?","?","Clintoncity",0.02,0.58,0.33,0.72,0.05,0.01,0.58,0.59,0.44,0.24,0.03,1,0.41,0.79,0.33,0.49,0.29,0.17,0.43,0.42,0.33,0.37,0.17,0,0.37,"0.33",0.32,0.02,0.24,0.15,0.21,0.62,0.16,0.69,0.19,0.67,0.19,0.59,0.29,0.44,0.43,0.39,0.55,0.66,0.68,0.65,0.61,0.57,0.73,0.01,0.32,0,0.94,0.94,0.77,0.7,0.12,0.1,0.08,0.06,0.95,0.02,0.18,0.19,0.56,0.62,0.42,0.66,0.14,0.34,0.5,0.02,0.8,0.62,0.07,0.32,0.77,0.16,0.21,0.16,0.14,0.14,0.29,0.28,0.28,0.3,0.45,0.25,0.31,0,0,0.05,0.73,0.46,0.59,0.66,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.07,0.08,0.01,"?","?","?","?",0,"?",0.05
53,"?","?","MountVernoncity",0.01,0.39,0.01,0.85,0.08,0.2,0.42,0.49,0.32,0.43,0,0,0.25,0.48,0.1,0.45,0.48,0.45,0.44,0.29,0.29,0.29,0.29,0.19,0.21,"0.23",0.27,0.02,0.34,0.22,0.3,0.27,0.36,0.47,0.34,0.37,0.38,0.35,0.65,0.38,0.72,0.72,0.47,0.54,0.59,0.47,0.71,0.64,0.56,0.01,0.22,0.01,0.25,0.32,0.36,0.46,0.12,0.14,0.14,0.16,0.83,0.16,0.26,0.22,0.4,0.46,0.35,0.5,0.22,0.55,0,0.01,0.87,0.47,0.16,0.27,0.69,0.39,0.26,0.16,0.16,0.15,0.28,0.29,0.31,0.29,0.52,0.28,0.19,0.03,0,0.2,0.56,0.38,0.52,0.56,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.17,0.02,"?","?","?","?",0,"?",0.09
6,"?","?","Novatocity",0.06,0.42,0.05,0.85,0.31,0.13,0.32,0.42,0.24,0.3,0.08,1,0.56,0.68,0.38,0.65,0.33,0.21,0.52,0.56,0.56,0.57,0.35,0.35,0.39,"0.32",0.45,0.02,0.1,0.1,0.12,0.51,0.12,0.72,0.16,0.43,0.19,0.55,0.46,0.36,0.6,0.56,0.43,0.71,0.76,0.79,0.7,0.55,0.57,0.01,0.12,0.04,0.35,0.42,0.46,0.5,0.28,0.3,0.29,0.29,0.75,0.12,0.14,0.15,0.45,0.42,0.52,0.51,0.15,0.4,0.5,0.03,0.91,0.54,0.01,0.18,0.67,0.02,0.13,0.74,0.76,0.79,0.78,0.75,0.94,0.77,0.68,0.69,0.19,0,0,0.34,0.47,0.4,0.49,0.57,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.08,0.14,0.44,"?","?","?","?",0,"?",0.16
18,"?","?","NewAlbanycity",0.04,0.34,0.12,0.9,0.01,0.01,0.38,0.45,0.29,0.54,0.06,1,0.2,0.46,0.15,0.43,0.58,0.43,0.58,0.2,0.23,0.22,0.18,0.16,0.3,"0.24",0.24,0.05,0.4,0.47,0.55,0.19,0.44,0.42,0.49,0.42,0.57,0.33,0.71,0.34,0.75,0.77,0.37,0.41,0.42,0.49,0.35,0.56,0.58,0.02,0.24,0,0.19,0.41,0.49,0.45,0.01,0.02,0.03,0.02,0.97,0.02,0.14,0.13,0.35,0.38,0.35,0.51,0.09,0.6,0,0.05,0.78,0.5,0.1,0.44,0.33,0.5,0.13,0.07,0.06,0.07,0.12,0.18,0.22,0.19,0.44,0.19,0.35,0.01,0,0.02,0.62,0.58,0.68,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.23,0.07,"?","?","?","?",0,"?",0.53
34,"25","45990","Middletowntownship",0.09,0.62,0.04,0.93,0.16,0.05,0.43,0.42,0.29,0.37,0.11,1,0.7,0.68,0.22,0.66,0.48,0.15,0.53,0.69,0.58,0.56,0.34,0.25,0.58,"0.3",0.73,0.01,0.05,0.16,0.24,0.48,0.26,0.58,0.25,0.42,0.23,0.61,0.16,0.4,0.2,0.19,0.64,0.91,0.9,0.91,0.83,0.31,0.39,0.01,0.06,0.03,0.14,0.15,0.23,0.25,0.07,0.07,0.09,0.09,0.86,0.05,0.28,0.3,0.66,0.69,0.31,0.89,0.04,0.27,0.5,0.04,0.88,0.84,0.2,0.49,0.54,0.02,0.1,0.47,0.48,0.54,0.46,0.61,0.75,0.65,0.59,0.6,0.81,0,0,0.2,0.55,0.8,0.73,0.68,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.12,0.14,0.54,"?","?","?","?",0,"?",0.03
18,"?","?","Warsawcity",0,0.42,0.02,0.95,0.05,0.05,0.39,0.48,0.28,0.45,0,0,0.3,0.61,0.44,0.48,0.54,0.2,0.38,0.32,0.32,0.32,0.26,0.19,0.16,"0.28",0.39,0.01,0.22,0.28,0.4,0.28,0.17,0.58,0.92,0.25,0.69,0.32,0.47,0.29,0.55,0.54,0.48,0.66,0.69,0.63,0.66,0.52,0.58,0.01,0.21,0,0.27,0.61,0.5,0.58,0.04,0.08,0.06,0.06,0.93,0.06,0.26,0.24,0.43,0.48,0.34,0.61,0.12,0.5,0.5,0.01,0.75,0.58,0.05,0.32,0.35,0.45,0.29,0.09,0.09,0.11,0.2,0.22,0.22,0.26,0.37,0.19,0.33,0.01,0,0.06,0.71,0.54,0.77,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.1,0.02,"?","?","?","?",0,"?",0.01
18,"?","?","Clarksvilletown",0.02,0.33,0.07,0.93,0.03,0.01,0.4,0.49,0.32,0.48,0.03,1,0.23,0.55,0.28,0.46,0.51,0.22,0.58,0.25,0.24,0.23,0.24,0.1,0.08,"0.19",0.14,0.02,0.24,0.33,0.43,0.14,0.35,0.5,0.47,0.26,0.55,0.23,0.67,0.32,0.72,0.73,0.37,0.55,0.57,0.63,0.61,0.68,0.66,0,0.11,0,0.42,0.58,0.52,0.44,0.03,0.03,0.03,0.02,0.97,0.04,0.12,0.11,0.33,0.43,0.24,0.52,0.07,0.55,0,0.02,0.78,0.47,0.18,0.26,0.56,0.25,0.07,0.09,0.07,0.06,0.23,0.23,0.23,0.23,0.42,0.18,0.32,0.01,0,0.02,0.46,0.56,0.58,0.6,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.19,0.02,"?","?","?","?",0,"?",0.09
29,"?","?","JeffersonCitycity",0.04,0.36,0.2,0.83,0.03,0.01,0.36,0.47,0.31,0.49,0,0,0.26,0.54,0.67,0.6,0.52,0.17,0.58,0.35,0.36,0.35,0.38,0.21,0.15,"0.16",0.56,0.03,0.25,0.35,0.37,0.44,0.27,0.46,0.13,0.48,0.18,0.57,0.6,0.47,0.5,0.56,0.37,0.65,0.68,0.67,0.62,0.87,0.82,0.01,0.17,0,0.25,0.2,0.32,0.34,0.02,0.02,0.02,0.02,0.95,0.02,0.15,0.12,0.28,0.4,0.15,0.58,0.04,0.49,0.5,0.07,0.67,0.51,0.1,0.34,0.5,0.24,0.11,0.11,0.1,0.11,0.14,0.16,0.14,0.17,0.28,0.17,0.26,0.02,0,0.04,0.8,0.49,0.57,0.77,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.08,0.11,0.07,"?","?","?","?",0,"?",0.09
6,"?","?","Hesperiacity",0.06,0.65,0.05,0.78,0.09,0.35,0.45,0.45,0.26,0.37,0.08,1,0.32,0.42,0.17,0.3,0.52,0.57,0.59,0.28,0.22,0.21,0.27,0.24,0.25,"0.27",0.29,0.06,0.32,0.3,0.5,0.09,0.61,0.3,0.26,0.18,0.5,0.22,0.52,0.27,0.52,0.54,0.66,0.69,0.66,0.66,0.63,0.08,0.08,0.02,0.2,0.02,0.29,0.37,0.4,0.39,0.14,0.15,0.15,0.13,0.78,0.14,0.49,0.51,0.71,0.66,0.76,0.67,0.37,0.37,0.5,0.04,0.83,0.7,0.17,0.29,0.88,0.25,0.2,0.24,0.24,0.23,0.44,0.42,0.48,0.44,0.85,0.75,0.36,0,0,0.19,0.56,0.3,0.4,0.76,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.14,0.09,0.01,"?","?","?","?",0,"?",0.16
6,"?","?","FountainValleycity",0.07,0.66,0.02,0.67,1,0.15,0.53,0.54,0.41,0.2,0.08,1,0.73,0.78,0.36,0.66,0.22,0.21,0.37,0.68,0.53,0.56,0.57,0.29,0.37,"0.42",0.53,0.02,0.08,0.13,0.17,0.5,0.21,0.7,0.49,0.32,0.18,0.62,0.36,0.5,0.45,0.42,0.66,0.78,0.76,0.88,0.73,0.43,0.51,0.01,0.11,0.07,0.25,0.35,0.41,0.49,0.34,0.42,0.44,0.48,0.59,0.27,0.43,0.45,0.72,0.74,0.58,0.74,0.26,0.25,0.5,0.03,0.89,0.72,0.01,0.14,0.67,0.02,0.07,0.82,0.78,0.77,0.92,0.88,1,0.87,0.62,0.52,0.24,0,0.01,0.58,0.4,0.62,0.71,0.69,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.5,0.05,"?","?","?","?",0,"?",0.11
34,"31","13690","Cliftoncity",0.1,0.34,0.03,0.89,0.21,0.12,0.26,0.37,0.23,0.71,0.11,1,0.47,0.49,0.21,0.64,0.7,0.14,0.64,0.5,0.47,0.47,0.35,0.14,0.41,"0.39",0.46,0.03,0.11,0.42,0.47,0.32,0.26,0.51,0.54,0.3,0.38,0.42,0.3,0.43,0.3,0.31,0.4,0.76,0.78,0.81,0.74,0.44,0.55,0.01,0.09,0.09,0.25,0.29,0.36,0.39,0.34,0.34,0.39,0.38,0.51,0.26,0.18,0.17,0.37,0.45,0.27,0.57,0.1,0.57,0,0.05,0.9,0.52,0.03,0.52,0.17,0.09,0.11,0.51,0.48,0.45,0.44,0.5,0.6,0.52,0.35,0.59,0.58,0,0,0.57,0.64,0.81,0.76,0.81,"0.02","0.18","0.97","0.21","0.06","0.3","0.56","0.18","0.87","0.98","0","0.04","0","0.02","0.05","0.43","0.05",0.03,0.53,0.32,"0.05","0.02","0.75","0",1,"0.12",0.08
53,"?","?","Kentcity",0.04,0.28,0.07,0.84,0.27,0.07,0.37,0.67,0.42,0.18,0.06,1,0.34,0.78,0.04,0.44,0.2,0.26,0.35,0.35,0.37,0.37,0.32,0.2,0.34,"0.47",0.52,0.03,0.22,0.12,0.21,0.33,0.23,0.77,0.7,0.17,0.42,0.39,0.85,0.53,0.84,0.87,0.37,0.45,0.51,0.56,0.5,0.45,0.54,0.02,0.24,0.01,0.27,0.28,0.34,0.43,0.09,0.09,0.09,0.11,0.9,0.07,0.17,0.13,0.31,0.4,0.31,0.2,0.21,0.77,0,0.06,0.72,0.19,0.06,0.04,0.81,0.19,0.22,0.24,0.24,0.24,0.43,0.41,0.45,0.4,0.32,0.37,0.24,0,0.16,0.14,0.42,0.2,0.44,0.33,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.05,0.17,0.26,"?","?","?","?",0,"?",0.22
39,"77","57302","Norwalkcity",0.01,0.41,0.05,0.95,0.02,0.03,0.4,0.48,0.31,0.43,0,0,0.23,0.54,0.27,0.44,0.49,0.36,0.53,0.26,0.24,0.23,0.2,0.13,0.11,"0.22",0.19,0.01,0.26,0.3,0.45,0.17,0.5,0.48,0.79,0.28,0.78,0.29,0.57,0.28,0.56,0.59,0.47,0.6,0.63,0.68,0.38,0.51,0.63,0.01,0.19,0,0.07,0.15,0.21,0.22,0.01,0.01,0.02,0.01,0.96,0.02,0.22,0.21,0.43,0.48,0.38,0.54,0.07,0.47,0.5,0.01,0.82,0.52,0.16,0.39,0.4,0.34,0.24,0.11,0.1,0.1,0.17,0.18,0.18,0.21,0.36,0.22,0.22,0,0,0.03,0.83,0.54,0.74,0.78,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.15,0.01,"?","?","?","?",0,"?",0.01
48,"?","?","SugarLandcity",0.02,0.64,0.1,0.68,0.79,0.16,0.37,0.33,0.16,0.18,0.04,1,0.74,0.8,0.82,0.68,0.21,0.04,0.24,0.68,0.66,0.71,0.43,0.14,0.38,"0.41",0.6,0,0.05,0.11,0.13,0.7,0.21,0.69,0.26,0.51,0.11,0.77,0.22,0.2,0.25,0.25,0.62,0.94,0.93,0.95,0.92,0.6,0.58,0,0.11,0.02,0.21,0.24,0.46,0.53,0.21,0.21,0.37,0.39,0.64,0.11,0.22,0.25,0.69,0.69,0.52,0.84,0.12,0.12,0.5,0.02,0.79,0.82,0.02,0.25,0.85,0.03,0.08,0.19,0.2,0.3,0.56,0.53,0.61,0.66,0.24,0.49,0.33,0,0,0.43,0.5,0.47,0.34,0.7,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.03,0.17,0.08,"?","?","?","?",0,"?",0.09
33,"15","62900","Portsmouthcity",0.03,0.36,0.09,0.89,0.1,0.04,0.29,0.6,0.34,0.37,0.04,1,0.31,0.64,0.09,0.57,0.39,0.21,0.57,0.3,0.36,0.36,0.26,0.23,0.2,"0.3",0.38,0.01,0.16,0.12,0.17,0.42,0.3,0.68,0.32,0.37,0.26,0.5,0.56,0.53,0.59,0.6,0.4,0.65,0.69,0.68,0.61,0.66,0.7,0.01,0.14,0.01,0.21,0.25,0.35,0.37,0.06,0.06,0.08,0.08,0.9,0.05,0.12,0.1,0.34,0.34,0.39,0.24,0.08,0.64,0,0.05,0.63,0.27,0.19,0.56,0.23,0.17,0.21,0.34,0.33,0.32,0.44,0.46,0.54,0.45,0.49,0.61,0.51,0.04,0,0.12,0.27,0.34,0.28,0,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.04,0.14,0.06,"?","?","?","?",0,"?",0.16
12,"?","?","NorthLauderdalecity",0.03,0.58,0.28,0.7,0.18,0.22,0.42,0.59,0.33,0.18,0.04,1,0.41,0.84,0.16,0.35,0.21,0.13,0.14,0.34,0.28,0.3,0.25,0.13,0.23,"0.26",0.35,0.02,0.16,0.17,0.28,0.23,0.29,0.78,0.25,0.21,0.25,0.28,0.55,0.45,0.59,0.59,0.6,0.65,0.65,0.71,0.57,0.63,0.67,0.01,0.31,0.03,0.42,0.5,0.55,0.66,0.55,0.57,0.57,0.63,0.65,0.25,0.36,0.36,0.64,0.62,0.64,0.58,0.34,0.52,0.5,0.04,0.7,0.6,0.15,0.27,0.83,0.1,0.09,0.18,0.16,0.13,0.61,0.52,0.58,0.58,0.54,0.58,0.51,0,0,0.55,0.17,0.29,0.48,0.28,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.57,0.08,"?","?","?","?",0,"?",0.18
6,"?","?","Woodlandcity",0.05,0.52,0.02,0.66,0.19,0.48,0.4,0.48,0.28,0.34,0,0,0.33,0.57,0.55,0.41,0.39,0.5,0.4,0.34,0.3,0.33,0.21,0.22,0.23,"0.27",0.33,0.03,0.24,0.37,0.41,0.26,0.51,0.55,0.24,0.49,0.45,0.33,0.56,0.35,0.64,0.63,0.54,0.58,0.59,0.63,0.62,0.61,0.68,0.02,0.21,0.03,0.31,0.36,0.41,0.44,0.23,0.24,0.24,0.24,0.62,0.35,0.34,0.32,0.54,0.54,0.55,0.46,0.45,0.52,0.5,0.03,0.85,0.48,0.15,0.28,0.69,0.24,0.21,0.31,0.31,0.31,0.38,0.38,0.41,0.36,0.48,0.49,0.18,0.03,0.01,0.31,0.61,0.41,0.61,0.74,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.02,0.36,0.03,"?","?","?","?",0,"?",0.24
12,"?","?","SafetyHarborcity",0.01,0.39,0.1,0.9,0.06,0.05,0.32,0.32,0.18,0.53,0.02,1,0.42,0.55,0.15,0.64,0.53,0.15,0.66,0.43,0.43,0.44,0.14,0.34,0.14,"0.79",0.63,0.01,0.18,0.15,0.19,0.45,0.25,0.55,0.27,0.44,0.19,0.58,0.47,0.23,0.47,0.49,0.35,0.78,0.76,0.83,0.65,0.54,0.61,0.01,0.18,0.01,0.33,0.36,0.38,0.35,0.15,0.14,0.14,0.11,0.88,0.07,0.1,0.11,0.41,0.4,0.38,0.81,0.06,0.5,0.5,0.02,0.7,0.81,0.03,0.48,0.88,0.13,0,0.2,0.22,0.26,0.4,0.38,0.44,0.41,0.53,0.58,0.32,0,0,0.19,0.15,0.41,0.45,0.28,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.01,0.28,0.03,"?","?","?","?",0,"?",0.17
50,"7","66175","SouthBurlingtoncity",0,0.34,0.01,0.96,0.12,0.01,0.37,0.52,0.33,0.33,0.02,1,0.51,0.68,0.14,0.72,0.34,0.03,0.37,0.51,0.51,0.5,0.6,0.16,0.33,"0",0.75,0,0.08,0.1,0.13,0.64,0.09,0.69,0.25,0.6,0.19,0.68,0.47,0.49,0.52,0.52,0.35,0.67,0.74,0.92,0.53,0.55,0.7,0,0.11,0,0.3,0.31,0.35,0.34,0.11,0.1,0.1,0.09,0.86,0.04,0.11,0.11,0.36,0.37,0.31,0.69,0.03,0.5,0.5,0.01,0.83,0.67,0.03,0.33,0.67,0.04,0.15,0.3,0.28,0.29,0.54,0.55,0.59,0.58,0.34,0.49,0.43,0,0,0.15,0.51,0.4,0.65,0.53,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",0.05,0.06,0.02,"?","?","?","?",0,"?",0.05
